Time;Voltage;Current;T1;T2;;Current;0
5434;3428;-999;32.379814;39.716667;;999;91
5435;3430;-993;32.354057;39.716667;;993;91
5436;3430;-1003;32.354057;39.716667;;1003;91
5437;3430;-998;32.32827;39.74102;;998;91
5438;3430;-1004;32.302483;39.74102;;1004;91
5439;3428;-999;32.32827;39.74102;;999;91
5440;3430;-993;32.32827;39.765404;;993;91
5441;3428;-998;32.32827;39.765404;;998;91
5442;3428;-999;32.32827;39.716667;;999;91
5443;3430;-1004;32.32827;39.716667;;1004;91
5444;3428;-998;32.302483;39.74102;;998;91
5445;3428;-998;32.354057;39.74102;;998;91
5446;3430;-1005;32.32827;39.74102;;1005;91
5447;3428;-1003;32.32827;39.74102;;1003;91
5448;3428;-1004;32.354057;39.789787;;1004;91
5449;3428;-1003;32.32827;39.74102;;1003;91
5450;3428;-1003;32.32827;39.716667;;1003;91
5451;3428;-998;32.354057;39.765404;;998;91
5452;3428;-1004;32.32827;39.716667;;1004;91
5453;3428;-1002;32.354057;39.765404;;1002;91
5454;3428;-1001;32.354057;39.74102;;1001;91
5455;3428;-998;32.354057;39.716667;;998;91
5456;3428;-998;32.354057;39.74102;;998;91
5457;3428;-1003;32.354057;39.716667;;1003;91
5458;3428;-998;32.379814;39.692314;;998;91
5459;3428;-1003;32.354057;39.716667;;1003;91
5460;3428;-1006;32.354057;39.74102;;1006;91
5461;3428;-997;32.354057;39.74102;;997;91
5462;3426;-998;32.354057;39.74102;;998;91
5463;3428;-1004;32.354057;39.765404;;1004;91
5464;3428;-998;32.32827;39.716667;;998;91
5465;3426;-1003;32.354057;39.765404;;1003;91
5466;3428;-1004;32.354057;39.74102;;1004;91
5467;3426;-998;32.354057;39.765404;;998;91
5468;3428;-1003;32.379814;39.765404;;1003;91
5469;3426;-997;32.379814;39.765404;;997;91
5470;3426;-999;32.379814;39.74102;;999;91
5471;3426;-998;32.354057;39.74102;;998;91
5472;3428;-991;32.379814;39.74102;;991;91
5473;3428;-1004;32.354057;39.765404;;1004;91
5474;3426;-1003;32.379814;39.765404;;1003;91
5475;3426;-997;32.354057;39.765404;;997;91
5476;3426;-998;32.32827;39.692314;;998;91
5477;3426;-1003;32.302483;39.716667;;1003;91
5478;3428;-999;32.32827;39.716667;;999;91
5479;3424;-1003;32.32827;39.692314;;1003;91
5480;3424;-1004;32.302483;39.716667;;1004;91
5481;3426;-1000;32.32827;39.74102;;1000;91
5482;3424;-998;32.302483;39.716667;;998;91
5483;3426;-1004;32.32827;39.74102;;1004;91
5484;3428;-1004;32.32827;39.765404;;1004;91
5485;3426;-1001;32.32827;39.765404;;1001;91
5486;3424;-998;32.302483;39.765404;;998;91
5487;3424;-998;32.32827;39.765404;;998;91
5488;3426;-1003;32.32827;39.765404;;1003;91
5489;3426;-998;32.32827;39.765404;;998;91
5490;3426;-998;32.32827;39.765404;;998;92
5491;3426;-1003;32.354057;39.765404;;1003;92
5492;3426;-1004;32.354057;39.74102;;1004;92
5493;3424;-1003;32.354057;39.74102;;1003;92
5494;3424;-1003;32.354057;39.74102;;1003;92
5495;3424;-998;32.354057;39.765404;;998;92
5496;3424;-998;32.354057;39.789787;;998;92
5497;3424;-1003;32.354057;39.692314;;1003;92
5498;3424;-998;32.354057;39.619164;;998;92
5499;3424;-1003;32.354057;39.692314;;1003;92
5500;3424;-999;32.354057;39.692314;;999;92
5501;3424;-998;32.379814;39.716667;;998;92
5502;3424;-998;32.354057;39.716667;;998;92
5503;3424;-1003;32.379814;39.74102;;1003;92
5504;3426;-1002;32.405602;39.74102;;1002;92
5505;3424;-1003;32.379814;39.765404;;1003;92
5506;3424;-1003;32.379814;39.765404;;1003;92
5507;3424;-1003;32.379814;39.789787;;1003;92
5508;3421;-998;32.379814;39.765404;;998;92
5509;3424;-998;32.379814;39.765404;;998;92
5510;3424;-998;32.405602;39.789787;;998;92
5511;3424;-1001;32.379814;39.789787;;1001;92
5512;3424;-998;32.379814;39.789787;;998;92
5513;3424;-998;32.405602;39.765404;;998;92
5514;3424;-1002;32.405602;39.765404;;1002;92
5515;3424;-998;32.405602;39.74102;;998;92
5516;3424;-998;32.431358;39.716667;;998;92
5517;3421;-998;32.431358;39.716667;;998;92
5518;3424;-1003;32.457085;39.716667;;1003;92
5519;3424;-998;32.431358;39.692314;;998;92
5520;3421;-1004;32.457085;39.74102;;1004;92
5521;3421;-1001;32.457085;39.716667;;1001;92
5522;3424;-997;32.431358;39.74102;;997;92
5523;3424;-1003;32.457085;39.74102;;1003;92
5524;3421;-995;32.482841;39.74102;;995;92
5525;3421;-1001;32.457085;39.765404;;1001;92
5526;3424;-1002;32.431358;39.765404;;1002;92
5527;3421;-998;32.457085;39.74102;;998;92
5528;3421;-997;32.457085;39.789787;;997;92
5529;3421;-997;32.457085;39.765404;;997;92
5530;3421;-997;32.431358;39.765404;;997;92
5531;3421;-998;32.482841;39.765404;;998;92
5532;3421;-1002;32.482841;39.765404;;1002;92
5533;3421;-1001;32.482841;39.765404;;1001;92
5534;3421;-998;32.457085;39.765404;;998;92
5535;3421;-997;32.457085;39.789787;;997;92
5536;3419;-1000;32.457085;39.789787;;1000;92
5537;3419;-1002;32.457085;39.789787;;1002;92
5538;3421;-998;32.457085;39.789787;;998;92
5539;3421;-997;32.482841;39.789787;;997;92
5540;3419;-1002;32.457085;39.765404;;1002;92
5541;3421;-998;32.457085;39.716667;;998;92
5542;3421;-997;32.431358;39.667931;;997;92
5543;3419;-998;32.457085;39.716667;;998;92
5544;3421;-1001;32.431358;39.692314;;1001;92
5545;3421;-996;32.405602;39.667931;;996;92
5546;3419;-1003;32.431358;39.716667;;1003;92
5547;3419;-997;32.405602;39.692314;;997;92
5548;3419;-1003;32.379814;39.667931;;1003;92
5549;3421;-1002;32.405602;39.692314;;1002;92
5550;3419;-1002;32.405602;39.716667;;1002;93
5551;3419;-997;32.379814;39.716667;;997;93
5552;3419;-1003;32.405602;39.716667;;1003;93
5553;3419;-1003;32.405602;39.692314;;1003;93
5554;3419;-998;32.431358;39.716667;;998;93
5555;3419;-1003;32.405602;39.74102;;1003;93
5556;3419;-997;32.431358;39.74102;;997;93
5557;3419;-998;32.431358;39.74102;;998;93
5558;3419;-997;32.457085;39.74102;;997;93
5559;3419;-998;32.405602;39.74102;;998;93
5560;3419;-1003;32.431358;39.716667;;1003;93
5561;3419;-997;32.405602;39.74102;;997;93
5562;3419;-1001;32.431358;39.765404;;1001;93
5563;3421;-998;32.431358;39.74102;;998;93
5564;3419;-1001;32.431358;39.74102;;1001;93
5565;3417;-996;32.431358;39.765404;;996;93
5566;3419;-1003;32.431358;39.765404;;1003;93
5567;3419;-1000;32.431358;39.716667;;1000;93
5568;3419;-1002;32.431358;39.765404;;1002;93
5569;3419;-995;32.431358;39.765404;;995;93
5570;3417;-997;32.431358;39.765404;;997;93
5571;3419;-1004;32.405602;39.716667;;1004;93
5572;3417;-997;32.405602;39.692314;;997;93
5573;3419;-997;32.405602;39.716667;;997;93
5574;3419;-998;32.405602;39.765404;;998;93
5575;3417;-1002;32.405602;39.74102;;1002;93
5576;3417;-998;32.405602;39.74102;;998;93
5577;3417;-998;32.405602;39.667931;;998;93
5578;3419;-998;32.379814;39.619164;;998;93
5579;3417;-1003;32.405602;39.619164;;1003;93
5580;3417;-1003;32.405602;39.643547;;1003;93
5581;3417;-996;32.379814;39.692314;;996;93
5582;3417;-997;32.405602;39.692314;;997;93
5583;3417;-1001;32.379814;39.716667;;1001;93
5584;3417;-1002;32.379814;39.716667;;1002;93
5585;3417;-1003;32.405602;39.74102;;1003;93
5586;3415;-1000;32.379814;39.716667;;1000;93
5587;3415;-996;32.379814;39.74102;;996;93
5588;3417;-1002;32.379814;39.74102;;1002;93
5589;3417;-998;32.379814;39.74102;;998;93
5590;3417;-997;32.379814;39.765404;;997;93
5591;3417;-998;32.379814;39.74102;;998;93
5592;3417;-1000;32.379814;39.716667;;1000;93
5593;3415;-1000;32.354057;39.692314;;1000;93
5594;3417;-995;32.354057;39.716667;;995;93
5595;3415;-1001;32.354057;39.74102;;1001;93
5596;3415;-1001;32.354057;39.765404;;1001;93
5597;3415;-995;32.354057;39.765404;;995;93
5598;3415;-1001;32.354057;39.716667;;1001;93
5599;3415;-1001;32.354057;39.765404;;1001;93
5600;3415;-1001;32.379814;39.74102;;1001;93
5601;3415;-1001;32.379814;39.765404;;1001;93
5602;3415;-1001;32.379814;39.765404;;1001;93
5603;3417;-998;32.379814;39.74102;;998;93
5604;3415;-1001;32.32827;39.692314;;1001;93
5605;3415;-1001;32.354057;39.716667;;1001;93
5606;3415;-1003;32.32827;39.74102;;1003;93
5607;3415;-1002;32.354057;39.692314;;1002;93
5608;3415;-1002;32.354057;39.667931;;1002;93
5609;3415;-999;32.354057;39.692314;;999;93
5610;3413;-998;32.354057;39.667931;;998;94
5611;3415;-996;32.354057;39.667931;;996;94
5612;3415;-1001;32.379814;39.619164;;1001;94
5613;3415;-1002;32.354057;39.59478;;1002;94
5614;3413;-1003;32.379814;39.643547;;1003;94
5615;3415;-1001;32.32827;39.667931;;1001;94
5616;3415;-995;32.354057;39.692314;;995;94
5617;3415;-996;32.354057;39.692314;;996;94
5618;3415;-998;32.354057;39.692314;;998;94
5619;3413;-1004;32.32827;39.74102;;1004;94
5620;3413;-1004;32.354057;39.716667;;1004;94
5621;3415;-1006;32.354057;39.716667;;1006;94
5622;3415;-994;32.379814;39.692314;;994;94
5623;3413;-1001;32.379814;39.716667;;1001;94
5624;3415;-998;32.379814;39.643547;;998;94
5625;3415;-1000;32.379814;39.667931;;1000;94
5626;3413;-994;32.405602;39.667931;;994;94
5627;3413;-1001;32.405602;39.716667;;1001;94
5628;3413;-995;32.405602;39.716667;;995;94
5629;3413;-1004;32.431358;39.716667;;1004;94
5630;3413;-1004;32.431358;39.716667;;1004;94
5631;3413;-999;32.431358;39.716667;;999;94
5632;3413;-1001;32.431358;39.74102;;1001;94
5633;3415;-996;32.431358;39.716667;;996;94
5634;3413;-999;32.405602;39.74102;;999;94
5635;3413;-1001;32.431358;39.74102;;1001;94
5636;3413;-1001;32.431358;39.74102;;1001;94
5637;3413;-1001;32.431358;39.74102;;1001;94
5638;3413;-1001;32.431358;39.716667;;1001;94
5639;3410;-996;32.405602;39.716667;;996;94
5640;3413;-1001;32.431358;39.74102;;1001;94
5641;3410;-1004;32.457085;39.74102;;1004;94
5642;3413;-996;32.431358;39.74102;;996;94
5643;3413;-994;32.457085;39.74102;;994;94
5644;3410;-1004;32.457085;39.765404;;1004;94
5645;3410;-998;32.431358;39.74102;;998;94
5646;3410;-1000;32.457085;39.74102;;1000;94
5647;3410;-995;32.431358;39.716667;;995;94
5648;3413;-1001;32.431358;39.692314;;1001;94
5649;3410;-994;32.405602;39.667931;;994;94
5650;3413;-1001;32.431358;39.619164;;1001;94
5651;3410;-1001;32.431358;39.59478;;1001;94
5652;3410;-1002;32.405602;39.619164;;1002;94
5653;3410;-996;32.431358;39.667931;;996;94
5654;3410;-997;32.431358;39.692314;;997;94
5655;3410;-994;32.405602;39.692314;;994;94
5656;3410;-1002;32.431358;39.692314;;1002;94
5657;3410;-996;32.431358;39.716667;;996;94
5658;3410;-1002;32.431358;39.74102;;1002;94
5659;3410;-996;32.431358;39.74102;;996;94
5660;3410;-999;32.482841;39.74102;;999;94
5661;3408;-1006;32.457085;39.716667;;1006;94
5662;3410;-1004;32.431358;39.765404;;1004;94
5663;3410;-993;32.457085;39.765404;;993;94
5664;3408;-1006;32.457085;39.765404;;1006;94
5665;3410;-1003;32.431358;39.765404;;1003;94
5666;3410;-997;32.431358;39.74102;;997;94
5667;3410;-1004;32.482841;39.765404;;1004;94
5668;3408;-1001;32.457085;39.74102;;1001;94
5669;3408;-999;32.482841;39.716667;;999;94
5670;3408;-1002;32.457085;39.74102;;1002;95
5671;3408;-997;32.482841;39.74102;;997;95
5672;3408;-1003;32.508568;39.74102;;1003;95
5673;3408;-1006;32.508568;39.716667;;1006;95
5674;3408;-1000;32.508568;39.74102;;1000;95
5675;3410;-1000;32.482841;39.716667;;1000;95
5676;3408;-999;32.508568;39.765404;;999;95
5677;3410;-1000;32.482841;39.789787;;1000;95
5678;3408;-1001;32.482841;39.789787;;1001;95
5679;3408;-998;32.482841;39.765404;;998;95
5680;3408;-998;32.482841;39.81414;;998;95
5681;3406;-998;32.508568;39.789787;;998;95
5682;3408;-1001;32.508568;39.789787;;1001;95
5683;3408;-1003;32.508568;39.765404;;1003;95
5684;3406;-1002;32.482841;39.789787;;1002;95
5685;3408;-998;32.457085;39.765404;;998;95
5686;3408;-1003;32.457085;39.789787;;1003;95
5687;3408;-994;32.457085;39.789787;;994;95
5688;3406;-1003;32.457085;39.765404;;1003;95
5689;3406;-1000;32.431358;39.789787;;1000;95
5690;3406;-998;32.431358;39.789787;;998;95
5691;3408;-995;32.457085;39.765404;;995;95
5692;3406;-998;32.482841;39.765404;;998;95
5693;3406;-1005;32.508568;39.789787;;1005;95
5694;3406;-1003;32.508568;39.765404;;1003;95
5695;3406;-1001;32.482841;39.789787;;1001;95
5696;3406;-995;32.482841;39.716667;;995;95
5697;3406;-1001;32.482841;39.765404;;1001;95
5698;3406;-1003;32.482841;39.765404;;1003;95
5699;3406;-1001;32.482841;39.765404;;1001;95
5700;3408;-1001;32.482841;39.74102;;1001;95
5701;3406;-1001;32.482841;39.74102;;1001;95
5702;3406;-1002;32.508568;39.765404;;1002;95
5703;3406;-1004;32.508568;39.765404;;1004;95
5704;3406;-996;32.482841;39.74102;;996;95
5705;3406;-999;32.508568;39.765404;;999;95
5706;3406;-1002;32.508568;39.765404;;1002;95
5707;3406;-1003;32.508568;39.765404;;1003;95
5708;3406;-1004;32.534325;39.789787;;1004;95
5709;3406;-998;32.534325;39.789787;;998;95
5710;3406;-996;32.534325;39.765404;;996;95
5711;3406;-1005;32.534325;39.789787;;1005;95
5712;3404;-1005;32.534325;39.765404;;1005;95
5713;3404;-992;32.534325;39.765404;;992;95
5714;3404;-1000;32.534325;39.765404;;1000;95
5715;3401;-1000;32.534325;39.765404;;1000;95
5716;3404;-1001;32.508568;39.765404;;1001;95
5717;3404;-999;32.508568;39.765404;;999;95
5718;3406;-993;32.534325;39.765404;;993;95
5719;3404;-1001;32.534325;39.789787;;1001;95
5720;3404;-1001;32.534325;39.765404;;1001;95
5721;3404;-1001;32.534325;39.765404;;1001;95
5722;3401;-1004;32.534325;39.765404;;1004;95
5723;3404;-1004;32.534325;39.74102;;1004;95
5724;3406;-1001;32.508568;39.765404;;1001;95
5725;3401;-996;32.508568;39.74102;;996;95
5726;3401;-998;32.534325;39.765404;;998;95
5727;3401;-1001;32.482841;39.74102;;1001;95
5728;3404;-996;32.482841;39.74102;;996;95
5729;3401;-1003;32.482841;39.765404;;1003;95
5730;3401;-997;32.508568;39.765404;;997;96
5731;3401;-1004;32.508568;39.789787;;1004;96
5732;3401;-996;32.482841;39.74102;;996;96
5733;3401;-999;32.482841;39.765404;;999;96
5734;3401;-1004;32.482841;39.789787;;1004;96
5735;3401;-1004;32.482841;39.789787;;1004;96
5736;3401;-998;32.482841;39.765404;;998;96
5737;3401;-997;32.482841;39.789787;;997;96
5738;3401;-1000;32.482841;39.765404;;1000;96
5739;3401;-1004;32.482841;39.789787;;1004;96
5740;3401;-1005;32.482841;39.789787;;1005;96
5741;3401;-995;32.457085;39.765404;;995;96
5742;3401;-1001;32.482841;39.789787;;1001;96
5743;3401;-998;32.482841;39.789787;;998;96
5744;3401;-994;32.482841;39.765404;;994;96
5745;3399;-995;32.482841;39.765404;;995;96
5746;3401;-1000;32.482841;39.765404;;1000;96
5747;3401;-1001;32.482841;39.789787;;1001;96
5748;3401;-1000;32.482841;39.789787;;1000;96
5749;3399;-1001;32.457085;39.789787;;1001;96
5750;3401;-1001;32.508568;39.789787;;1001;96
5751;3399;-1004;32.482841;39.789787;;1004;96
5752;3399;-996;32.508568;39.789787;;996;96
5753;3399;-1004;32.508568;39.74102;;1004;96
5754;3401;-1002;32.508568;39.765404;;1002;96
5755;3401;-1000;32.482841;39.789787;;1000;96
5756;3399;-996;32.482841;39.789787;;996;96
5757;3399;-998;32.508568;39.765404;;998;96
5758;3399;-997;32.482841;39.765404;;997;96
5759;3399;-1003;32.482841;39.74102;;1003;96
5760;3399;-1001;32.508568;39.765404;;1001;96
5761;3397;-999;32.482841;39.765404;;999;96
5762;3399;-1001;32.457085;39.765404;;1001;96
5763;3397;-1005;32.482841;39.789787;;1005;96
5764;3399;-998;32.457085;39.765404;;998;96
5765;3401;-1000;32.482841;39.765404;;1000;96
5766;3397;-996;32.482841;39.789787;;996;96
5767;3397;-995;32.482841;39.765404;;995;96
5768;3399;-995;32.482841;39.716667;;995;96
5769;3399;-999;32.508568;39.692314;;999;96
5770;3397;-998;32.482841;39.716667;;998;96
5771;3399;-996;32.482841;39.716667;;996;96
5772;3399;-995;32.482841;39.765404;;995;96
5773;3397;-1001;32.508568;39.716667;;1001;96
5774;3397;-1001;32.508568;39.765404;;1001;96
5775;3397;-995;32.508568;39.765404;;995;96
5776;3397;-1002;32.508568;39.765404;;1002;96
5777;3397;-1001;32.482841;39.765404;;1001;96
5778;3397;-1000;32.508568;39.765404;;1000;96
5779;3397;-997;32.482841;39.765404;;997;96
5780;3397;-1000;32.482841;39.765404;;1000;96
5781;3397;-1001;32.431358;39.716667;;1001;96
5782;3397;-995;32.457085;39.765404;;995;96
5783;3397;-1001;32.482841;39.74102;;1001;96
5784;3397;-998;32.457085;39.74102;;998;96
5785;3397;-997;32.457085;39.765404;;997;96
5786;3397;-1000;32.457085;39.765404;;1000;96
5787;3397;-996;32.482841;39.74102;;996;96
5788;3397;-999;32.457085;39.765404;;999;96
5789;3397;-999;32.508568;39.667931;;999;96
5790;3397;-998;32.508568;39.667931;;998;97
5791;3395;-1003;32.508568;39.692314;;1003;97
5792;3395;-1004;32.508568;39.716667;;1004;97
5793;3397;-993;32.508568;39.74102;;993;97
5794;3397;-1004;32.534325;39.765404;;1004;97
5795;3395;-1004;32.508568;39.716667;;1004;97
5796;3397;-1006;32.482841;39.716667;;1006;97
5797;3395;-1001;32.508568;39.765404;;1001;97
5798;3395;-996;32.482841;39.789787;;996;97
5799;3395;-1003;32.482841;39.765404;;1003;97
5800;3395;-1001;32.482841;39.789787;;1001;97
5801;3395;-995;32.457085;39.789787;;995;97
5802;3395;-1001;32.482841;39.765404;;1001;97
5803;3395;-1002;32.457085;39.81414;;1002;97
5804;3395;-1002;32.482841;39.789787;;1002;97
5805;3395;-1004;32.457085;39.789787;;1004;97
5806;3395;-1002;32.431358;39.765404;;1002;97
5807;3392;-1003;32.457085;39.765404;;1003;97
5808;3395;-1004;32.431358;39.765404;;1004;97
5809;3392;-996;32.431358;39.765404;;996;97
5810;3395;-998;32.431358;39.765404;;998;97
5811;3395;-999;32.457085;39.74102;;999;97
5812;3395;-1005;32.482841;39.765404;;1005;97
5813;3392;-996;32.482841;39.765404;;996;97
5814;3392;-994;32.457085;39.789787;;994;97
5815;3392;-998;32.482841;39.765404;;998;97
5816;3392;-1003;32.482841;39.789787;;1003;97
5817;3392;-999;32.431358;39.789787;;999;97
5818;3392;-994;32.482841;39.789787;;994;97
5819;3395;-998;32.482841;39.789787;;998;97
5820;3392;-1004;32.482841;39.81414;;1004;97
5821;3392;-1000;32.457085;39.81414;;1000;97
5822;3392;-1000;32.457085;39.81414;;1000;97
5823;3392;-994;32.482841;39.789787;;994;97
5824;3392;-995;32.457085;39.789787;;995;97
5825;3392;-1005;32.482841;39.789787;;1005;97
5826;3392;-998;32.457085;39.765404;;998;97
5827;3392;-996;32.482841;39.789787;;996;97
5828;3392;-994;32.482841;39.765404;;994;97
5829;3392;-996;32.457085;39.789787;;996;97
5830;3392;-1000;32.482841;39.789787;;1000;97
5831;3390;-994;32.508568;39.789787;;994;97
5832;3390;-999;32.482841;39.81414;;999;97
5833;3390;-994;32.508568;39.789787;;994;97
5834;3392;-1001;32.482841;39.765404;;1001;97
5835;3390;-996;32.508568;39.716667;;996;97
5836;3390;-1003;32.482841;39.716667;;1003;97
5837;3390;-1002;32.482841;39.692314;;1002;97
5838;3392;-998;32.482841;39.643547;;998;97
5839;3390;-1002;32.482841;39.667931;;1002;97
5840;3392;-1002;32.482841;39.667931;;1002;97
5841;3390;-1004;32.482841;39.692314;;1004;97
5842;3390;-1005;32.482841;39.716667;;1005;97
5843;3390;-998;32.457085;39.716667;;998;97
5844;3390;-1005;32.482841;39.716667;;1005;97
5845;3388;-1005;32.431358;39.716667;;1005;97
5846;3388;-1006;32.482841;39.765404;;1006;97
5847;3390;-1004;32.482841;39.765404;;1004;97
5848;3390;-1000;32.508568;39.765404;;1000;97
5849;3388;-1004;32.482841;39.765404;;1004;97
5850;3388;-1003;32.508568;39.765404;;1003;98
5851;3388;-998;32.482841;39.765404;;998;98
5852;3390;-1000;32.482841;39.74102;;1000;98
5853;3390;-996;32.508568;39.74102;;996;98
5854;3388;-1000;32.508568;39.74102;;1000;98
5855;3388;-1000;32.482841;39.74102;;1000;98
5856;3388;-1003;32.508568;39.74102;;1003;98
5857;3388;-1002;32.508568;39.692314;;1002;98
5858;3388;-1000;32.508568;39.692314;;1000;98
5859;3388;-1001;32.482841;39.692314;;1001;98
5860;3388;-999;32.482841;39.716667;;999;98
5861;3388;-996;32.508568;39.74102;;996;98
5862;3388;-995;32.482841;39.716667;;995;98
5863;3388;-1004;32.482841;39.74102;;1004;98
5864;3388;-1002;32.508568;39.692314;;1002;98
5865;3388;-1003;32.508568;39.692314;;1003;98
5866;3388;-998;32.534325;39.716667;;998;98
5867;3388;-999;32.534325;39.716667;;999;98
5868;3388;-1004;32.508568;39.74102;;1004;98
5869;3388;-997;32.508568;39.716667;;997;98
5870;3386;-999;32.482841;39.74102;;999;98
5871;3386;-994;32.508568;39.716667;;994;98
5872;3386;-1004;32.508568;39.716667;;1004;98
5873;3386;-1004;32.534325;39.716667;;1004;98
5874;3388;-1004;32.482841;39.692314;;1004;98
5875;3386;-1000;32.482841;39.716667;;1000;98
5876;3388;-1001;32.457085;39.716667;;1001;98
5877;3386;-999;32.482841;39.692314;;999;98
5878;3386;-1005;32.431358;39.765404;;1005;98
5879;3388;-1001;32.482841;39.74102;;1001;98
5880;3388;-994;32.482841;39.74102;;994;98
5881;3388;-1002;32.482841;39.716667;;1002;98
5882;3386;-1001;32.482841;39.74102;;1001;98
5883;3388;-1004;32.508568;39.74102;;1004;98
5884;3386;-1001;32.508568;39.765404;;1001;98
5885;3386;-1003;32.508568;39.765404;;1003;98
5886;3386;-1003;32.534325;39.765404;;1003;98
5887;3386;-1001;32.508568;39.789787;;1001;98
5888;3386;-1006;32.508568;39.765404;;1006;98
5889;3386;-1003;32.482841;39.789787;;1003;98
5890;3386;-1000;32.508568;39.789787;;1000;98
5891;3383;-1005;32.508568;39.789787;;1005;98
5892;3386;-997;32.508568;39.789787;;997;98
5893;3383;-1000;32.508568;39.789787;;1000;98
5894;3386;-1004;32.482841;39.765404;;1004;98
5895;3386;-1004;32.482841;39.716667;;1004;98
5896;3386;-999;32.482841;39.716667;;999;98
5897;3383;-1004;32.482841;39.716667;;1004;98
5898;3383;-1002;32.482841;39.74102;;1002;98
5899;3383;-1001;32.457085;39.74102;;1001;98
5900;3383;-994;32.431358;39.765404;;994;98
5901;3383;-995;32.457085;39.765404;;995;98
5902;3381;-998;32.457085;39.789787;;998;98
5903;3383;-999;32.431358;39.692314;;999;98
5904;3383;-1000;32.431358;39.667931;;1000;98
5905;3383;-1001;32.457085;39.667931;;1001;98
5906;3383;-995;32.431358;39.692314;;995;98
5907;3386;-1004;32.431358;39.643547;;1004;98
5908;3383;-999;32.431358;39.716667;;999;98
5909;3383;-996;32.457085;39.692314;;996;98
5910;3383;-997;32.431358;39.716667;;997;99
5911;3381;-994;32.457085;39.74102;;994;99
5912;3383;-997;32.457085;39.765404;;997;99
5913;3381;-998;32.457085;39.765404;;998;99
5914;3383;-1002;32.457085;39.765404;;1002;99
5915;3383;-998;32.457085;39.74102;;998;99
5916;3383;-998;32.482841;39.765404;;998;99
5917;3383;-996;32.508568;39.74102;;996;99
5918;3383;-996;32.508568;39.765404;;996;99
5919;3383;-1000;32.508568;39.765404;;1000;99
5920;3381;-1000;32.534325;39.765404;;1000;99
5921;3381;-997;32.56002;39.765404;;997;99
5922;3381;-1000;32.56002;39.765404;;1000;99
5923;3379;-1005;32.585716;39.765404;;1005;99
5924;3383;-999;32.611443;39.765404;;999;99
5925;3383;-1001;32.611443;39.765404;;1001;99
5926;3381;-1000;32.611443;39.765404;;1000;99
5927;3381;-1001;32.611443;39.765404;;1001;99
5928;3381;-1001;32.611443;39.765404;;1001;99
5929;3381;-1004;32.637138;39.765404;;1004;99
5930;3379;-1006;32.637138;39.74102;;1006;99
5931;3381;-1005;32.611443;39.765404;;1005;99
5932;3379;-1006;32.611443;39.765404;;1006;99
5933;3381;-1003;32.611443;39.765404;;1003;99
5934;3379;-995;32.637138;39.692314;;995;99
5935;3383;-998;32.611443;39.692314;;998;99
5936;3379;-1006;32.611443;39.716667;;1006;99
5937;3379;-1003;32.611443;39.74102;;1003;99
5938;3379;-998;32.611443;39.692314;;998;99
5939;3379;-1003;32.637138;39.74102;;1003;99
5940;3379;-996;32.637138;39.74102;;996;99
5941;3381;-993;32.637138;39.765404;;993;99
5942;3381;-992;32.637138;39.74102;;992;99
5943;3379;-998;32.611443;39.765404;;998;99
5944;3381;-999;32.611443;39.765404;;999;99
5945;3379;-993;32.611443;39.765404;;993;99
5946;3379;-1001;32.611443;39.789787;;1001;99
5947;3379;-992;32.611443;39.765404;;992;99
5948;3379;-997;32.637138;39.765404;;997;99
5949;3379;-1000;32.637138;39.765404;;1000;99
5950;3379;-999;32.611443;39.765404;;999;99
5951;3379;-998;32.637138;39.74102;;998;99
5952;3379;-999;32.637138;39.716667;;999;99
5953;3377;-998;32.637138;39.716667;;998;99
5954;3379;-1001;32.637138;39.74102;;1001;99
5955;3377;-1000;32.637138;39.74102;;1000;99
5956;3377;-1003;32.662834;39.765404;;1003;99
5957;3379;-997;32.637138;39.716667;;997;99
5958;3379;-991;32.662834;39.765404;;991;99
5959;3377;-993;32.68853;39.74102;;993;99
5960;3377;-997;32.662834;39.74102;;997;99
5961;3379;-998;32.662834;39.74102;;998;99
5962;3377;-998;32.662834;39.692314;;998;99
5963;3377;-1001;32.637138;39.667931;;1001;99
5964;3377;-1003;32.637138;39.692314;;1003;99
5965;3374;-1000;32.611443;39.692314;;1000;99
5966;3377;-999;32.662834;39.716667;;999;99
5967;3377;-996;32.662834;39.74102;;996;99
5968;3377;-1004;32.637138;39.765404;;1004;99
5969;3377;-995;32.637138;39.765404;;995;99
5970;3377;-1002;32.662834;39.765404;;1002;100
5971;3377;-1006;32.637138;39.74102;;1006;100
5972;3374;-1004;32.637138;39.74102;;1004;100
5973;3377;-998;32.662834;39.74102;;998;100
5974;3374;-997;32.68853;39.74102;;997;100
5975;3374;-1001;32.68853;39.74102;;1001;100
5976;3377;-997;32.68853;39.765404;;997;100
5977;3374;-1014;32.68853;39.765404;;1014;100
5978;3374;-998;32.662834;39.765404;;998;100
5979;3377;-1003;32.68853;39.765404;;1003;100
5980;3374;-1001;32.637138;39.765404;;1001;100
5981;3374;-1006;32.662834;39.789787;;1006;100
5982;3374;-996;32.637138;39.765404;;996;100
5983;3374;-993;32.662834;39.765404;;993;100
5984;3377;-995;32.662834;39.789787;;995;100
5985;3374;-1003;32.637138;39.765404;;1003;100
5986;3374;-1010;32.637138;39.765404;;1010;100
5987;3374;-996;32.637138;39.765404;;996;100
5988;3374;-1004;32.611443;39.789787;;1004;100
5989;3377;-998;32.611443;39.789787;;998;100
5990;3374;-998;32.637138;39.789787;;998;100
