Time;Voltage;Current;T1;T2
784;3682;1001;28.745569;33.837425
785;3682;1001;28.691584;33.837425
786;3679;1002;28.745569;33.862816
787;3682;1002;28.691584;33.862816
788;3682;1001;28.691584;33.862816
789;3682;993;28.745569;33.862816
790;3679;1001;28.745569;33.862816
791;3682;995;28.718561;33.812065
792;3682;993;28.745569;33.862816
793;3682;993;28.691584;33.837425
794;3682;1002;28.718561;33.837425
795;3684;994;28.718561;33.812065
796;3682;1003;28.772547;33.786644
797;3682;993;28.718561;33.786644
798;3682;1001;28.745569;33.812065
799;3682;995;28.772547;33.812065
800;3684;1000;28.718561;33.837425
801;3682;1002;28.745569;33.837425
802;3682;1001;28.718561;33.837425
803;3682;1000;28.745569;33.837425
804;3684;993;28.745569;33.812065
805;3684;1000;28.745569;33.837425
806;3684;1001;28.718561;33.812065
807;3684;1001;28.745569;33.862816
808;3684;993;28.718561;33.837425
809;3686;1001;28.745569;33.837425
810;3684;1001;28.718561;33.837425
811;3684;1002;28.718561;33.812065
812;3686;996;28.718561;33.837425
813;3684;1002;28.745569;33.837425
814;3686;994;28.718561;33.812065
815;3686;994;28.718561;33.812065
816;3684;993;28.718561;33.812065
817;3684;1001;28.745569;33.837425
818;3686;1002;28.718561;33.812065
819;3684;1002;28.745569;33.837425
820;3686;1002;28.718561;33.812065
821;3684;993;28.745569;33.837425
822;3688;993;28.745569;33.786644
823;3686;994;28.745569;33.812065
824;3686;1002;28.745569;33.786644
825;3686;993;28.745569;33.812065
826;3686;1001;28.718561;33.812065
827;3686;1001;28.718561;33.812065
828;3686;994;28.745569;33.837425
829;3686;1000;28.745569;33.837425
830;3688;993;28.718561;33.812065
831;3686;1001;28.745569;33.837425
832;3686;1003;28.718561;33.837425
833;3686;994;28.718561;33.837425
834;3686;993;28.718561;33.812065
835;3686;999;28.718561;33.812065
836;3688;1001;28.745569;33.837425
837;3688;1000;28.718561;33.812065
838;3686;1000;28.691584;33.812065
839;3688;1000;28.718561;33.812065
840;3688;993;28.691584;33.761253
841;3686;1002;28.691584;33.812065
842;3688;999;28.691584;33.812065
843;3686;1002;28.718561;33.812065
844;3688;999;28.664576;33.812065
845;3688;1001;28.637598;33.735832
846;3688;1001;28.637598;33.735832
847;3688;1000;28.610559;33.710411
848;3688;1000;28.610559;33.735832
849;3690;1000;28.610559;33.735832
850;3688;995;28.637598;33.735832
851;3688;994;28.610559;33.761253
852;3690;1001;28.610559;33.761253
853;3688;1001;28.637598;33.761253
854;3688;1002;28.637598;33.786644
855;3688;1000;28.637598;33.761253
856;3688;1000;28.637598;33.761253
857;3690;1001;28.637598;33.786644
858;3690;1001;28.691584;33.786644
859;3688;996;28.691584;33.761253
860;3690;1002;28.691584;33.761253
861;3690;995;28.691584;33.761253
862;3690;993;28.718561;33.735832
863;3690;993;28.691584;33.735832
864;3690;1000;28.745569;33.735832
865;3690;1001;28.718561;33.761253
866;3690;1000;28.691584;33.735832
867;3690;1001;28.718561;33.786644
868;3690;1000;28.718561;33.786644
869;3690;993;28.691584;33.761253
870;3690;1001;28.691584;33.735832
871;3690;1001;28.718561;33.710411
872;3690;1001;28.718561;33.735832
873;3693;1000;28.745569;33.735832
874;3690;1002;28.745569;33.761253
875;3690;1000;28.745569;33.761253
876;3690;1001;28.745569;33.761253
877;3690;995;28.799494;33.786644
878;3690;1000;28.745569;33.735832
879;3690;1002;28.772547;33.735832
880;3693;1001;28.772547;33.710411
881;3690;1001;28.799494;33.710411
882;3690;1001;28.745569;33.710411
883;3693;993;28.772547;33.735832
884;3693;1000;28.745569;33.710411
885;3693;1009;28.718561;33.735832
886;3695;999;28.691584;33.710411
887;3693;1000;28.718561;33.710411
888;3693;1009;28.718561;33.710411
889;3693;1000;28.691584;33.710411
890;3693;999;28.691584;33.735832
891;3693;1001;28.691584;33.710411
892;3695;999;28.691584;33.710411
893;3693;999;28.691584;33.735832
894;3695;1006;28.664576;33.710411
895;3693;1000;28.691584;33.735832
896;3693;1001;28.637598;33.735832
897;3690;993;28.664576;33.710411
898;3693;995;28.664576;33.659599
899;3695;993;28.610559;33.659599
900;3695;1007;28.637598;33.659599
901;3695;999;28.610559;33.634148
902;3693;1009;28.610559;33.68502
903;3695;1007;28.637598;33.68502
904;3695;993;28.637598;33.710411
905;3695;999;28.637598;33.710411
906;3695;999;28.637598;33.710411
907;3695;1000;28.664576;33.710411
908;3695;1006;28.637598;33.710411
909;3697;1000;28.691584;33.659599
910;3695;993;28.637598;33.659599
911;3695;1007;28.691584;33.68502
912;3695;993;28.691584;33.710411
913;3699;999;28.691584;33.68502
914;3697;1008;28.718561;33.68502
915;3697;1007;28.718561;33.68502
916;3697;1006;28.718561;33.710411
917;3695;1007;28.691584;33.68502
918;3699;999;28.718561;33.710411
919;3697;1000;28.718561;33.710411
920;3697;999;28.691584;33.710411
921;3695;993;28.664576;33.710411
922;3697;999;28.664576;33.710411
923;3697;1000;28.637598;33.710411
924;3695;1000;28.664576;33.710411
925;3699;1000;28.664576;33.710411
926;3697;1000;28.664576;33.710411
927;3697;999;28.637598;33.68502
928;3697;1001;28.610559;33.710411
929;3699;999;28.610559;33.710411
930;3697;1000;28.610559;33.710411
931;3699;1005;28.610559;33.710411
932;3697;999;28.637598;33.68502
933;3697;999;28.610559;33.710411
934;3699;999;28.610559;33.659599
935;3699;1006;28.637598;33.68502
936;3699;999;28.637598;33.659599
937;3699;1000;28.691584;33.68502
938;3699;999;28.691584;33.68502
939;3699;1005;28.691584;33.68502
940;3699;992;28.664576;33.659599
941;3699;1006;28.691584;33.68502
942;3699;1005;28.691584;33.710411
943;3699;999;28.691584;33.68502
944;3697;1006;28.664576;33.659599
945;3699;999;28.664576;33.659599
946;3699;1007;28.637598;33.608696
947;3699;999;28.637598;33.634148
948;3699;999;28.664576;33.659599
949;3702;1007;28.637598;33.659599
950;3699;1006;28.610559;33.634148
951;3699;999;28.637598;33.659599
952;3702;1001;28.637598;33.659599
953;3702;1007;28.664576;33.68502
954;3702;1007;28.637598;33.659599
955;3702;1005;28.637598;33.68502
956;3699;999;28.637598;33.68502
957;3702;999;28.637598;33.659599
958;3699;1005;28.637598;33.659599
959;3702;1007;28.664576;33.634148
960;3702;999;28.664576;33.659599
961;3702;999;28.664576;33.659599
962;3704;999;28.664576;33.68502
963;3702;1000;28.691584;33.659599
964;3702;999;28.691584;33.659599
965;3699;993;28.691584;33.659599
966;3702;999;28.691584;33.659599
967;3702;1007;28.691584;33.659599
968;3702;999;28.691584;33.659599
969;3702;1007;28.691584;33.659599
970;3704;1006;28.691584;33.659599
971;3702;999;28.718561;33.659599
972;3702;1006;28.691584;33.608696
973;3702;1005;28.718561;33.68502
974;3702;1007;28.718561;33.659599
975;3704;999;28.691584;33.659599
976;3702;1000;28.691584;33.659599
977;3704;1006;28.691584;33.659599
978;3704;999;28.718561;33.659599
979;3704;999;28.691584;33.659599
980;3704;1007;28.691584;33.634148
981;3704;1005;28.691584;33.634148
982;3704;1005;28.664576;33.608696
983;3706;999;28.664576;33.634148
984;3706;1005;28.718561;33.659599
985;3706;1007;28.691584;33.634148
986;3704;1007;28.691584;33.634148
987;3704;999;28.691584;33.659599
988;3704;999;28.691584;33.634148
989;3704;999;28.691584;33.634148
990;3706;999;28.664576;33.634148
991;3704;999;28.691584;33.659599
992;3704;999;28.691584;33.659599
993;3704;999;28.637598;33.659599
994;3704;1007;28.691584;33.68502
995;3704;1001;28.664576;33.659599
996;3704;1007;28.718561;33.659599
997;3706;999;28.664576;33.659599
998;3708;1006;28.664576;33.659599
999;3706;1000;28.664576;33.634148
1000;3706;994;28.691584;33.634148
1001;3706;1001;28.664576;33.659599
1002;3708;1002;28.637598;33.608696
1003;3706;1001;28.691584;33.659599
1004;3708;1001;28.637598;33.659599
1005;3706;1001;28.691584;33.634148
1006;3708;999;28.691584;33.634148
1007;3706;999;28.691584;33.634148
1008;3708;1001;28.691584;33.634148
1009;3708;999;28.718561;33.608696
1010;3708;999;28.691584;33.634148
1011;3708;993;28.718561;33.634148
1012;3708;999;28.718561;33.634148
1013;3706;999;28.691584;33.608696
1014;3708;999;28.691584;33.634148
1015;3708;1006;28.691584;33.634148
1016;3711;998;28.691584;33.608696
1017;3708;1006;28.718561;33.634148
1018;3708;999;28.691584;33.634148
1019;3706;1006;28.691584;33.659599
1020;3708;1005;28.691584;33.634148
1021;3708;1006;28.718561;33.634148
1022;3708;1000;28.691584;33.608696
1023;3708;1002;28.718561;33.608696
1024;3708;999;28.718561;33.634148
1025;3708;999;28.718561;33.608696
1026;3708;1001;28.691584;33.634148
1027;3708;999;28.691584;33.659599
1028;3708;999;28.718561;33.634148
1029;3711;1005;28.691584;33.634148
1030;3708;1007;28.718561;33.634148
1031;3711;999;28.718561;33.634148
1032;3711;999;28.718561;33.608696
1033;3711;999;28.718561;33.634148
1034;3711;998;28.718561;33.608696
1035;3711;1005;28.691584;33.608696
1036;3711;1005;28.691584;33.608696
1037;3711;1005;28.691584;33.608696
1038;3711;992;28.691584;33.608696
1039;3713;999;28.718561;33.583275
1040;3711;999;28.691584;33.583275
1041;3711;1000;28.664576;33.583275
1042;3711;1006;28.691584;33.583275
1043;3711;1006;28.691584;33.583275
1044;3711;993;28.691584;33.583275
1045;3713;999;28.664576;33.557823
1046;3711;1006;28.691584;33.608696
1047;3711;998;28.691584;33.583275
1048;3713;998;28.664576;33.583275
1049;3713;1006;28.637598;33.608696
1050;3713;998;28.637598;33.557823
1051;3713;1009;28.664576;33.583275
1052;3711;993;28.664576;33.608696
1053;3711;1001;28.637598;33.557823
1054;3713;999;28.664576;33.583275
1055;3711;1007;28.691584;33.608696
1056;3713;999;28.691584;33.583275
1057;3713;1007;28.664576;33.608696
1058;3713;999;28.664576;33.608696
1059;3713;999;28.691584;33.583275
1060;3715;999;28.664576;33.608696
1061;3713;993;28.664576;33.583275
1062;3715;1008;28.664576;33.608696
1063;3713;999;28.691584;33.608696
1064;3713;999;28.691584;33.608696
1065;3713;999;28.637598;33.608696
1066;3715;1009;28.691584;33.583275
1067;3713;1005;28.664576;33.583275
1068;3715;1005;28.664576;33.608696
1069;3715;999;28.637598;33.583275
1070;3715;1000;28.637598;33.583275
1071;3715;1006;28.664576;33.583275
1072;3713;1006;28.637598;33.557823
1073;3717;999;28.691584;33.583275
1074;3715;1001;28.664576;33.583275
1075;3715;1006;28.637598;33.557823
1076;3717;999;28.637598;33.583275
1077;3717;999;28.664576;33.583275
1078;3717;999;28.664576;33.583275
1079;3715;999;28.664576;33.583275
1080;3715;1006;28.664576;33.583275
1081;3715;1006;28.664576;33.583275
1082;3715;994;28.691584;33.583275
1083;3717;993;28.664576;33.583275
1084;3717;999;28.664576;33.583275
1085;3717;1006;28.637598;33.557823
1086;3715;999;28.664576;33.557823
1087;3717;1000;28.664576;33.583275
1088;3717;993;28.664576;33.557823
1089;3717;999;28.664576;33.557823
1090;3717;1007;28.691584;33.557823
1091;3717;999;28.691584;33.583275
1092;3717;999;28.691584;33.532341
1093;3715;1006;28.664576;33.506889
1094;3715;999;28.691584;33.557823
1095;3717;1005;28.637598;33.532341
1096;3717;1008;28.664576;33.532341
1097;3717;999;28.637598;33.532341
1098;3720;1006;28.637598;33.532341
1099;3720;999;28.637598;33.506889
1100;3720;999;28.637598;33.532341
1101;3717;1005;28.637598;33.532341
1102;3720;999;28.637598;33.532341
1103;3720;1006;28.637598;33.532341
1104;3720;999;28.664576;33.557823
1105;3720;1006;28.664576;33.557823
1106;3720;999;28.664576;33.557823
1107;3720;999;28.637598;33.532341
1108;3720;1002;28.664576;33.557823
1109;3722;999;28.691584;33.557823
1110;3722;999;28.691584;33.583275
1111;3722;1005;28.691584;33.557823
1112;3720;1000;28.691584;33.532341
1113;3722;999;28.691584;33.532341
1114;3720;999;28.691584;33.506889
1115;3722;1005;28.691584;33.506889
1116;3720;999;28.637598;33.532341
1117;3722;1006;28.637598;33.506889
1118;3722;999;28.664576;33.532341
1119;3722;1006;28.637598;33.532341
1120;3722;999;28.664576;33.532341
1121;3722;1000;28.637598;33.532341
1122;3722;1006;28.610559;33.506889
1123;3720;1007;28.610559;33.506889
1124;3722;1005;28.637598;33.532341
1125;3722;999;28.637598;33.532341
1126;3722;999;28.637598;33.506889
1127;3722;1000;28.610559;33.506889
1128;3724;1001;28.637598;33.506889
1129;3724;999;28.610559;33.506889
1130;3724;1000;28.637598;33.532341
1131;3722;998;28.610559;33.506889
1132;3722;1009;28.610559;33.506889
1133;3724;999;28.583521;33.506889
1134;3722;1001;28.637598;33.532341
1135;3724;1000;28.583521;33.506889
1136;3724;999;28.610559;33.506889
1137;3724;999;28.610559;33.506889
1138;3724;1006;28.610559;33.532341
1139;3726;1000;28.610559;33.532341
1140;3724;998;28.610559;33.532341
1141;3724;1005;28.610559;33.532341
1142;3724;999;28.610559;33.532341
1143;3726;999;28.610559;33.506889
1144;3724;1006;28.637598;33.532341
1145;3726;1000;28.610559;33.506889
1146;3724;999;28.610559;33.506889
1147;3724;998;28.610559;33.506889
1148;3724;999;28.610559;33.506889
1149;3724;998;28.610559;33.532341
1150;3726;1005;28.610559;33.481407
1151;3724;1005;28.637598;33.481407
1152;3724;992;28.637598;33.506889
1153;3726;1005;28.610559;33.481407
1154;3724;1006;28.637598;33.506889
1155;3726;999;28.610559;33.506889
1156;3724;998;28.637598;33.506889
1157;3726;1005;28.610559;33.532341
1158;3726;1000;28.583521;33.506889
1159;3726;999;28.637598;33.506889
1160;3726;998;28.637598;33.506889
1161;3726;1005;28.637598;33.532341
1162;3729;1005;28.637598;33.506889
1163;3726;1001;28.637598;33.506889
1164;3729;998;28.583521;33.506889
1165;3726;1005;28.637598;33.506889
1166;3729;1005;28.610559;33.532341
1167;3726;1006;28.637598;33.532341
1168;3726;1006;28.610559;33.506889
1169;3726;999;28.637598;33.506889
1170;3726;999;28.583521;33.481407
1171;3726;998;28.610559;33.481407
1172;3729;1005;28.637598;33.506889
1173;3729;1001;28.637598;33.506889
1174;3731;1004;28.637598;33.481407
1175;3729;999;28.637598;33.532341
1176;3726;999;28.637598;33.506889
1177;3729;998;28.610559;33.506889
1178;3731;1005;28.610559;33.532341
1179;3729;992;28.664576;33.532341
1180;3729;999;28.664576;33.532341
1181;3729;999;28.610559;33.506889
1182;3729;1005;28.637598;33.506889
1183;3729;1005;28.637598;33.455925
1184;3729;1006;28.637598;33.481407
1185;3731;1001;28.637598;33.455925
1186;3731;1005;28.664576;33.430443
1187;3731;1005;28.664576;33.455925
1188;3729;992;28.637598;33.481407
1189;3731;1005;28.637598;33.481407
1190;3731;999;28.637598;33.506889
1191;3731;1005;28.664576;33.481407
1192;3731;991;28.637598;33.506889
1193;3729;1004;28.637598;33.506889
1194;3731;1005;28.664576;33.506889
1195;3731;1004;28.664576;33.481407
1196;3731;1005;28.691584;33.481407
1197;3731;1005;28.664576;33.481407
1198;3731;998;28.691584;33.481407
1199;3731;999;28.664576;33.506889
1200;3731;1005;28.691584;33.506889
1201;3731;998;28.664576;33.481407
1202;3729;1006;28.664576;33.506889
1203;3731;998;28.610559;33.506889
1204;3733;998;28.637598;33.481407
1205;3733;999;28.664576;33.481407
1206;3731;1005;28.664576;33.506889
1207;3733;1000;28.637598;33.481407
1208;3733;999;28.637598;33.481407
1209;3731;998;28.691584;33.455925
1210;3735;1005;28.664576;33.455925
1211;3731;998;28.691584;33.430443
1212;3733;998;28.691584;33.481407
1213;3733;1005;28.664576;33.455925
1214;3731;998;28.691584;33.455925
1215;3735;1005;28.691584;33.455925
1216;3733;998;28.691584;33.481407
1217;3733;1000;28.664576;33.481407
1218;3733;1005;28.664576;33.455925
1219;3733;1005;28.664576;33.455925
1220;3733;999;28.664576;33.455925
1221;3733;1005;28.691584;33.430443
1222;3733;999;28.637598;33.481407
1223;3735;999;28.691584;33.455925
1224;3735;1001;28.691584;33.481407
1225;3733;1005;28.664576;33.481407
1226;3733;999;28.664576;33.481407
1227;3733;999;28.691584;33.455925
1228;3733;999;28.664576;33.430443
1229;3735;1006;28.691584;33.404961
1230;3735;1006;28.664576;33.430443
1231;3735;998;28.691584;33.404961
1232;3735;1005;28.691584;33.430443
1233;3733;999;28.664576;33.455925
1234;3733;1006;28.691584;33.455925
1235;3735;1000;28.691584;33.455925
1236;3735;1006;28.664576;33.481407
1237;3735;999;28.691584;33.455925
1238;3735;1005;28.691584;33.481407
1239;3735;998;28.691584;33.455925
1240;3735;1005;28.691584;33.455925
1241;3735;999;28.691584;33.481407
1242;3735;1005;28.691584;33.455925
1243;3737;998;28.691584;33.455925
1244;3737;1004;28.664576;33.481407
1245;3735;999;28.691584;33.481407
1246;3737;999;28.637598;33.430443
1247;3735;1007;28.637598;33.430443
1248;3737;998;28.637598;33.430443
1249;3737;1005;28.637598;33.455925
1250;3737;998;28.664576;33.455925
1251;3740;1006;28.664576;33.481407
1252;3737;999;28.664576;33.455925
1253;3737;1000;28.664576;33.455925
1254;3737;998;28.691584;33.455925
1255;3737;999;28.691584;33.481407
1256;3737;1005;28.664576;33.481407
1257;3740;998;28.664576;33.455925
1258;3737;1006;28.664576;33.455925
1259;3740;1005;28.637598;33.455925
1260;3737;999;28.664576;33.455925
1261;3740;998;28.637598;33.455925
1262;3737;1005;28.664576;33.430443
1263;3737;1005;28.637598;33.455925
1264;3740;1005;28.637598;33.430443
1265;3740;998;28.664576;33.455925
1266;3740;1005;28.664576;33.430443
1267;3737;999;28.637598;33.455925
1268;3740;998;28.637598;33.455925
1269;3742;1005;28.691584;33.455925
1270;3740;998;28.664576;33.430443
1271;3740;1005;28.691584;33.455925
1272;3740;998;28.664576;33.430443
1273;3740;998;28.664576;33.430443
1274;3742;1005;28.664576;33.430443
1275;3740;997;28.610559;33.430443
1276;3740;993;28.664576;33.430443
1277;3740;1005;28.664576;33.430443
1278;3740;1004;28.664576;33.404961
1279;3740;999;28.664576;33.430443
1280;3742;1004;28.664576;33.430443
1281;3740;1004;28.664576;33.430443
1282;3740;1005;28.691584;33.430443
1283;3742;1005;28.664576;33.430443
1284;3740;999;28.664576;33.455925
1285;3742;997;28.637598;33.430443
1286;3742;999;28.664576;33.430443
1287;3742;997;28.664576;33.430443
1288;3740;1005;28.691584;33.430443
1289;3742;998;28.691584;33.455925
1290;3742;997;28.691584;33.404961
1291;3742;1005;28.691584;33.404961
1292;3742;998;28.691584;33.404961
1293;3742;998;28.691584;33.430443
1294;3744;999;28.637598;33.430443
1295;3744;997;28.691584;33.404961
1296;3742;998;28.664576;33.404961
1297;3744;997;28.664576;33.430443
1298;3744;1005;28.664576;33.430443
1299;3744;998;28.664576;33.430443
1300;3744;1003;28.664576;33.430443
1301;3744;1005;28.691584;33.430443
1302;3744;1003;28.691584;33.430443
1303;3744;1003;28.691584;33.430443
1304;3744;999;28.691584;33.404961
1305;3746;1004;28.664576;33.404961
1306;3744;1004;28.691584;33.404961
1307;3744;1003;28.691584;33.404961
1308;3744;997;28.691584;33.379448
1309;3744;996;28.691584;33.404961
1310;3744;1004;28.691584;33.379448
1311;3744;998;28.718561;33.379448
1312;3744;1005;28.691584;33.404961
1313;3744;1004;28.718561;33.379448
1314;3744;998;28.664576;33.404961
1315;3744;1004;28.664576;33.404961
1316;3744;998;28.664576;33.404961
1317;3744;998;28.664576;33.430443
1318;3746;1005;28.691584;33.430443
1319;3746;998;28.637598;33.404961
1320;3746;1006;28.664576;33.404961
1321;3749;997;28.637598;33.404961
1322;3746;1003;28.610559;33.430443
1323;3746;999;28.637598;33.404961
1324;3746;1005;28.664576;33.430443
1325;3746;1004;28.637598;33.404961
1326;3746;999;28.637598;33.379448
1327;3746;1004;28.637598;33.404961
1328;3746;997;28.637598;33.430443
1329;3744;1003;28.637598;33.430443
1330;3746;998;28.637598;33.404961
1331;3746;1003;28.637598;33.404961
1332;3746;997;28.637598;33.404961
1333;3746;996;28.637598;33.404961
1334;3746;1005;28.664576;33.404961
1335;3746;998;28.637598;33.404961
